Meteor Falls;Meteorfälle;
We, Team Aqua, exist for the good of all!;---;
If I ripped off the stuff here,\nwould it make me rich?;---;
What I learn here, I can put to use on\nnefarious deeds|;---;
If our goons didn't bungle things\nin Rustboro, we wouldn't be here!;---;
I want to learn about the sea and\nuse that knowledge for battling.;---;
I get all giddy and gooey when\nI see the sea!\rFor me, Capt. Stern is the number\none role model!;---;
The sea is vast without end, and\ninfinitely deep|\rThere must be many Pokémon that\nwe don't know about.;---;
I want a sea Pokémon.\rI think it would feel cool and nice\nto hug.;---;
A blue fluid is spiraling inside\na glass vessel.\r[129]This is an experiment to create a\nWhirlpool artificially using wind.\";---;
A red ball is bobbing up and down\ninside a glass vessel.\r[129]This is an experiment simulating a\nWaterfall using the ball's buoyancy.\";---;
It's a sample of soil from the ocean\nfloor.\r[129]Over many years, the remains of\nlife-forms settle at the bottom of\nthe sea, making sedimentary layers.\"\r[129]By analyzing these layers, the\nancient past is revealed.\";---;
It's a sample of beach sand.\r[129]Stones from mountains are washed\ndown by rivers where they are\nchipped and ground down.\"\r[129]They are reduced to grains and end\nup as sand on beaches.\";---;
[129]Oceanic Minifact 1\nWhy is seawater blue?\"\r[129]Light is composed of many colors.\"\r[129]When light passes through water,\nmost kinds of light lose color.\"\r[129]However, blue light retains its\ncolor, making the sea appear blue.\";---;
[129]Oceanic Minifact 2\nWhy is the sea salty?\"\r[129]Seawater contains dissolved salt in\nthe form of sodium and chlorine ions.\"\r[129]These ions leech out of rocks\nand are carried out to sea by rain.\"\r[129]The concentration of dissolved salt\nmakes the sea salty.\";---;
[129]Oceanic Minifact 3\nWhich is bigger? The sea or land?\"\r[129]The sea covers about 70% of\nthe planet, and the rest is land.\"\r[129]The sea is therefore more than twice\nthe size of land.\";---;
It's a fossil with wavy ridges on it.\r[129]Soil on the ocean floor gets scoured\nby the tide.\"\r[129]The flowing seawater marks the soil\nwith small ridges and valleys.\"\r[129]If this soil becomes fossilized, it is\ncalled a ripple mark.\";---;
A strange machine is rotating under\na glass dome.\rMaybe it's for measuring the depth\nof something|;---;
A bag with lots of documents\nthat look very complicated.;Eine Tasche voller Dokumente,\ndie sehr kompliziert aussehen.;
Yes? If you're looking for Stern,\nthat would be me.\rAh! Those must be the parts I ordered\nfrom Mr. Stone of Devon.\rThank you! That's great!\nWe can prepare for our expedition now.;---;
Hehehe, hold it!\nWe'll take those parts!;---;
Capt. Stern: Wh-what?\nWho are you people?;---;
We're Team Aqua!\rOur Boss wants those parts!\nShut your yap and fork them over!;---;
Oh, man, what a disaster|\nThe Boss is going to be furious|;---;
Humph, sniveling wimp!\nLet me take care of this!;---;
Now what? If we don't get the parts,\nwe're in for it!\rArrgh, I didn't count on being meddled\nwith by some meddling kid!;---;
I came to see what was taking so\nlong to snatch some parts, and you\nsimps are held up by a mere child?;---;
We are Team Aqua,\nand we love the sea!\rAnd I am Team Aqua's leader,\nArchie!\rWhat makes you interfere with us?\r|No! You can't be!\nYou're not one of Team Magma?\rWait, that can't be right.\nYou're not dressed for the part.\r| | | | | |\n| | | | | |\rPokémon, people| All life depends on\nthe sea.\rSo, Team Aqua is dedicated to\nthe expansion of the sea.\rDon't you agree? What we are doing\nis a magnificent undertaking.\rAh, fine|\nYou're still too young to understand\nour noble objective.\rBut, I warn you, don't even consider\ninterfering with our plans again.\rThe consequences will cost you\ndearly!\rAnd don't you forget it!;---;
Capt. Stern: You're|\nAh, okay, you're [PLAYER]|\rAnyway, that was a tense situation!\nThank you for saving us!\rOh, yes, I almost forgot that you\neven brought the parts from Devon!;---;
Capt. Stern: Whoops!\nThere's no time to lose!\rWe have to set out on our ocean-floor\nexpedition really soon.\rThanks again, but now I've got\nto go!\rFeel free to wander around and check\nout our facilities, though.;---;
I saw a model of a ship here.\rIt reminded me of the Abandoned Ship\nnear Dewford Town|;---;
Don't you dare run around inside\nthe Museum!;---;
Wow, the submarine's awesome!\nI want to go for a ride!;---;
[129]Water Quality Sample 1,\" the\nlabel says.\rThe sea is all connected, but the\nwater seems to differ by region.;---;
[129]Water Quality Sample 2,\" the\nlabel says.\rDoes the saltiness of seawater differ\nby region, too?;---;
A rubber ball is expanding and\nshrinking.\r[129]In the sea, the weight of water itself\nexerts pressure.\"\r[129]In shallow water, the pressure is not\nvery heavy.\r[129]However, in extremely deep water,\nthe pressure can reach even tens of\nthousands of tons on a small area.\";---;
[129]Model of Hoenn Region\"\rIt's a miniature diorama of the\nHoenn region.;---;
It's a display on the flow of seawater.\r[129]Near the bottom of the sea, water\nflows due to differences in such\nfactors as temperature and salinity.\";---;
It's a display on the flow of seawater.\r[129]Toward the surface, seawater flows\nas currents driven by the winds.\";---;
[129]The Ferry S.S. Tidal\"\r[129]A scale replica of the ship under\nconstruction at Stern'S Shipyard.\";---;
[129]Submarine Explorer 1\"\r[129]A replica of the high-performance\nocean floor exploration submarine.\";---;
[129]Submersible Pod\"\r[129]A replica of a compact, unmanned\npod for seafloor exploration.\";---;
[129]S.S. Anne\"\r[129]A replica of the luxury liner that\ncircles the globe.\";---;
I wanted to go with Capt. Stern on\nthe ocean floor exploration.\rBut the sub's too small for me.\rIf I squeezed in, there wouldn't be\nany room for the Captain|;---;
A journey to the bottom of the sea|\nI wonder what it'd be like?\rI'd love to go deep underwater\nlike that someday.;---;
I beg your pardon?\nYou're looking for a ship?\rI'm sorry, the ferry service isn't\navailable at present|;---;
Hello, are you here for the ferry?;Hallo, möchtest du mit der Fähre fahren?;
Then, where would you like to go?;Wo soll die Reise hingehen?;
Please sail with us another time!;Komme gerne wieder, um mit uns\nzu fahren!;
Hello, are you here for the ferry\nto New Lilycove City?;Hallo, möchtest du mit der Fähre\nnach Neu Segrasulb City fahren?;
Hello, are you here for the ferry\nto Lilycove City?;Hallo, möchtest du mit der Fähre\nnach Segrasulb City fahren?;
Please board the ferry and wait for\ndeparture.;Bitte gehe an Bord und\nwarte auf die Abfahrt.;
Do you see the house over there?\rIsn't it the perfect place to live?\nIt even comes with a garden!\r| | |\rYet, no one wants to live there,\nit seems|.;Siehst du das Haus dort?\rIst es nicht einfach perfekt?\nEs hat sogar einen Garten!\r| | |\rUnd dennoch will dort scheinbar\nniemand wohnen.;
I saw a fancy stone lying down there|\rBut these days, I'm too old\nto climb down there myself|\rYou know, back in the day,\nI was known as the Rock Climber!\r| | |\rI know! Using this Hidden Machine,\nyou too can learn to climb up\nand down rocky cliffs!\rAnd then, you can fetch me\nthat stone!;Ich habe da unten einen hübschen\nStein erspäht|\rAber auf meine alten Tage schaffe\nich es nicht mehr, da herunter\nzu kraxeln.\rWeißt du, damals war ich bekannt\nals die Kraxlerin!\r| | |\rIch weiß! Wenn du diese Versteckte\nMaschine hier nutzt, dann kannst\nauch du steile Wände bezwingen!\rUnd dann kannst du mir den\nStein bringen!;
Go, fetch me that stone, now!;Los, hol mir den Stein, jetzt!;
Oh, how very dependable!\rBut now that I had a closer look\nat the stone, I have no use for it.\rYou can keep it.;Oh, wie zuverlässig!\rAber jetzt wo ich den Stein näher sehe,\nbrauche ich ihn doch nicht.\rDu kannst ihn behalten.;
Maintaining bridges in such\na remote place is not easy.\rMe getting older doesn't help, either|;Es ist nicht einfach, die Brücken in dieser\nabgelegenen Gegend in Schuss zu halten.\rMein Alter macht die Sache nicht\ngerade einfacher|;
I recently moved here with my husband|\rHe seems to be fascinated by\nthe cave up north, but I|\rThere is not even a Poké Mart\nin this remote place|;Ich bin kürzlich mit meinem Mann\nhergezogen.\rEr ist sehr angetan von der\nHöhle weiter nördlich, aber ich|\rEs gibt hier nicht einmal einen\nPokémon-Supermarkt|;
I like this Poké Center because it is\nperhaps the quietest of the Hoenn region|;Ich mag dieses Pokémon-Center, da es das\nvielleicht ruhigste der Hoenn-Region ist.;
[CRY:133]Veee!;[CRY:133]Evooo!;
Ever since we started to have Eevee\nroam around Blossand Town, we get\nmuch more visitors here.\rI like that.;Seit wir hier Evoli herumlaufen\nlassen, hat Knossandia viel mehr Besucher.\nIch finde das toll.;
How is Eevee doing?\nDid it evolve already?;Wie geht es dem Evoli?\nHat es sich schon entwickelt?;
Do you like Eevee?\rI do, a lot.\rWhat I like even more is other\nTrainers liking Eevee as well.;Magst du Evoli?\rIch sogar sehr.\rWas ich noch mehr mag sind\nandere Trainer, die Evoli mögen.;
You can have one of my Eevee, so\nthat you start to like Eevee today!;Du kannst eines von meinen Evoli haben,\ndamit du Evoli noch heute lernst zu mögen!;
Take good care of Eevee!;Pass gut auf Evoli auf!;
How can you say no to Eevee?;Wie kannst du Nein zu Evoli sagen?;
Blossand Town used to be famous for\nits hot beach of black sand|\rNowadays, we are mostly known\nfor Eevee, though.;Knossandia war einmal berühmt für den\nschwarzen Strand mit warmem Sand|\rDieser Tage sind wir aber vor\nallem wegen der Evoli bekannt|;
May: Hi, [PLAYER], long time no see!\rWhile I was searching for other\nPokémon, my Pokémon grew stronger.\rSo|\nHow about a little battle?;---;
May: [PLAYER], you've been busy\ntraining, too, haven't you?\rI think you deserve a reward!\nThis is from me!;---;
May: That's a Poké Radar.\rTry it out. You can find all\nkinds of Pokémon with it.\rOkay, [PLAYER], let's meet again!\rI know it's a little silly coming from\nme, but I think you should train a lot\nharder for the next time.;---;
Brendan: Hey, [PLAYER].\nSo this is where you were.\nHow's it going?\rHave you been raising your Pokémon?\nI'll check for you.;---;
Brendan: [PLAYER], you've trained\nwithout me noticing|\rGood enough!\nHere, take this.;---;
Brendan: That's a Poké Radar.\rUse it to find many different Pokémon.\nI use mine a lot.\rAnyway, I'm off to look for new\nPokémon.;---;
I dropped my glasses|\nCan you help me find them?;---;
Those glasses!\nMay I see them for a second?;---;
Hmm|\rThese are Black Glasses.\nThey're not what I'm looking for|\rMaybe my glasses aren't around here|;---;
Hmm|\rI can't find my glasses anywhere|\nMaybe they're not around here|;---;
The air is tasty here!;---;
Hello! I take it you're a traveler.;---;
Is that so?\nDrop in, if you change your mind!;---;
That's the spirit! I like you!;---;
Hey, all!\nI've found a pretty strong Trainer!;---;
Oh, my goodness! Aren't you young?\rYou must be quite the Trainer to beat\nmy husband, though.\rIt's my turn to battle now!;---;
There's a strong Trainer here!\nThis one's really strong!;---;
You're stronger than Mommy? Wow!\rBut I'm strong, too!\nReally! Honestly!;---;
This stinks|\r|Snivel| Grandma!;---;
How dare you make my granddaughter cry!\rFor that, I'm going to smack you!\nPrepare to lose!;---;
If you're not in any hurry,\nvisit with us awhile.;---;
If you don't raise your Pokémon some\nmore, it could be tough to keep winning\nup through the ranks.\rI've heard the Pokémon League's\nElite Four are far stronger than\nany Gym Leader.;---;
I challenged the Winstrate family,\nbut four matches in a row is tough\ngoing| They destroyed me.;---;
Oh, no!\rMy uncle in Mauville told me to take\nRock Smash with me if I was going to\nRoute 111!\rMy uncle? He lives across from\nthe bike shop in Mauville.;---;
How's this? What do you say to taking on our\nfamily of four in a series of Pokémon battles?;---;
I've seen very few Trainers who deploy\ntheir Pokémon so masterfully as you do.\rBut, I should tell you--my son is\nstronger than you.\rHe even took the Pokémon League\nchallenge, I'll have you know.;---;
We use this Macho Brace to more\neffectively strengthen our Pokémon\nin training.\rSince you've beaten all of us here,\nI don't know if you need it, but we\nwould like you to have our Macho Brace.;---;
When it comes to Pokémon battles,\nwe tend to be pretty passionate.;---;
Mommy is stronger than Daddy.\rI'm stronger than Mommy.\rAnd Grandma's stronger than me!\rBut my big brother is even stronger\nthan Grandma.;---;
There's no question that you're strong.\rBut if you were to battle my grandson,\nyou'd end up crying in frustration.\rHe's much stronger than any Trainer\nour family knows.\rHe must be challenging the Pokémon\nLeague Champion by now.\rKnowing my grandson, he could be the\nChampion already!;---;
My grandson must be challenging the\nPokémon League Champion by now.\rKnowing my grandson, he could be the\nChampion already!;---;
Acerola: Oh, hiya [PLAYER]!\nHow is it going?\rAre you planning to check out\nthe desert up north?\rThen, I guess you'll need these here.;Lola: Oh, hallo [PLAYER]!\nWie läuft's?\rHast du vor dir die Wüste\nda oben anzuschauen?\rDann wirst du die hier brauchen.;
Acerola: Oh me?\rI'm sorry, but again, I have to\nmeet up with Aunty Phoebe very soon,\nso our battle must wait|;Lola: Ich?\rAh sorry, ich muss dich schon wieder vertrösten|\rTante Antonia wartet schon auf mich,\nunser Kampf muss also warten|;
But, if you're up for some fun battles,\nwhy don't you challenge the Winstrates?\rYou must have passed their house\nwhile coming here.\rI had lots of fun with them!;Aber wenn dir nach heißen Pokémon-Kämpfen\nist, warum machst du nicht einen\nkleinen Abstecher zu den Sihgers?\rAuf deinem Weg von Malvenfroh hier her\nmusst an ihrem Haus vorbeigekommen sein.\rIch hatte auf jeden Fall viel\nSpaß mit ihnen!;
Oh, but I really have to leave now.\rSee ya, [PLAYER]!;Oh, aber ich muss jetzt\nwirklich los.\rBis später, [PLAYER]!;
I heard that you can encounter very\nrare Pokémon in the Infinity Cave.\rI wonder how many rooms I have\nto clear first, though|;Ich habe gehört, dass sich sehr\nseltene Pokémon tief in der\nEndloshöhe tummel sollen.\rWie viele Räume ich wohl bewingen\nmuss, bis mir eines über den Weg läuft|;
